statement,sentiment,language,rating,source
Can the HTTP version or headers affect the visual appearance of a web page,0,Python,18,stackexchange
Python reading Oracle path,0,Python,18,stackexchange
Using localesetlocale in embedded Python without breaking file parsing in C thread,0,Python,18,stackexchange
Writing a Domain Specific Language for selecting rows from a table,0,Python,18,stackexchange
Something like Explorer39s icon grid view in a Python GUI,0.2,Python,18,stackexchange
How do I use djangocoreurlresolversreverse with a function reference instead of a named URL pattern,0,Python,18,stackexchange
How do I successfully pass a function reference to Djangos reverse function,0,Python,18,stackexchange
DifflibSequenceMatcher isjunk optional parameter query how to ignore whitespaces tabs empty lines,-0.16666666666666666,Python,18,stackexchange
Adding Cookie to ZSI Posts,0,Python,18,stackexchange
What is the simplest way to offerconsume web services in jython,0,Python,18,stackexchange
Is there a way to define which fields in the model are editable in the admin app,0,Python,18,stackexchange
What exceptions might a Python function raise,0,Python,18,stackexchange
Is there any Visual Library alternative to wxPython that supports CSSStyle Sheets,0.16666666666666666,Python,18,stackexchange
Opinions on DBCook,0,Python,18,stackexchange
How do I manipulate bits in Python,0,Python,18,stackexchange
Is it OK to inspect properties beginning with underscore,0,Python,18,stackexchange
In Django where is the best place to put short snippets of HTMLformatted data,0.21428571428571427,Python,18,stackexchange
What is the preferred way to redirect a request in Pylons without losing form data,-0.2,Python,18,stackexchange
Extension functions and 39help39,0.5,Python,18,stackexchange
Python GUI Application redistribution,0,Python,18,stackexchange
Programmatically focusing a hippoCanvasEntry,0,Python,18,stackexchange
order_by Isnt working how it shouldhow i expect it to,0,Python,18,stackexchange
Best way to store and use a large textfile in python,0.2727272727272727,Python,18,stackexchange
How many bytes per element are there in a Python list tuple,0,Python,18,stackexchange
Date change notification in a Tkinter app win32,0.5,Python,18,stackexchange
Library for converting a traceback to its exception,0,Python,18,stackexchange
Interface to versioned dictionary,0,Python,18,stackexchange
Django admin site not displaying ManyToManyField relationship,0,Python,18,stackexchange
Looking for a regular expression including aplhanumeric  quotampquot and quotquot,0,Python,18,stackexchange
WPF Alternative for python,0,Python,18,stackexchange
Subclassing a class with private members,0,Python,18,stackexchange
Apache sockets not closing,0,Python,18,stackexchange
How do I append to an alist in scheme,0,Scheme,18,stackexchange
Does such a procedure exist in a Scheme standard and if yes how is it called,0.0625,Scheme,18,stackexchange
How do I access a char  through ffi in pltscheme,0,Scheme,18,stackexchange
List Comprehension Library for Scheme,0,Scheme,18,stackexchange
Can someone help explain this scheme procedure,0.2857142857142857,Scheme,18,stackexchange
How would I express this Scheme function more clearly,0.1111111111111111,Scheme,18,stackexchange
Why does this code not work in Scheme,0,Scheme,18,stackexchange
How to clear an internal list in Scheme,0.125,Scheme,18,stackexchange
Scheme Macro for nesting expressions,0,Scheme,18,stackexchange
In Scheme what39s the point of quotsetquot,0,Scheme,18,stackexchange
Correct threads usage in Scheme Bigloo,0,Scheme,18,stackexchange
How to append to a file using Scheme,0,Scheme,18,stackexchange
Why doesn39t C have lexically nested functions,0,Scheme,18,stackexchange
Lisp evaluation of let statements,0,Scheme,18,stackexchange
How would you read input file in Scheme,0,Scheme,18,stackexchange
Can you return nothing from a function in Scheme,0,Scheme,18,stackexchange
How do you properly compute pairwise differences in Scheme,0,Scheme,18,stackexchange
Any real world experience debugging a production functional program,0,Scheme,18,stackexchange
Windows SchemeLisp Implementation,0,Scheme,18,stackexchange
How to set up MIT Scheme for 6001 in Ubuntu 810,0,Scheme,18,stackexchange
How can I tell if a list has a third item,0,Scheme,18,stackexchange
Functional construct a list of integers 1n,0,Scheme,18,stackexchange
How does code written in one language get called from another language,0,Scheme,18,stackexchange
Designing SQL alternative,0,Scheme,18,stackexchange
What is implicit recursion,0,Scheme,18,stackexchange
What does the last element in a list point to in Scheme,0,Scheme,18,stackexchange
looking up the text of a procedure in scheme,0,Scheme,18,stackexchange
What is your favorite misconception about Lisp,0.2857142857142857,Scheme,18,stackexchange
Learn Macros in Scheme from On Lisp,0,Scheme,18,stackexchange
Simplest example of backwards continuations in Scheme without explicit mutation,0,Scheme,18,stackexchange
How do I get mitscheme to return a floating point number,0,Scheme,18,stackexchange
What is the time complexity of 39assoc39 function in scheme,0,Scheme,18,stackexchange
How is Tail Call Optimization implemented in DrScheme,0,Scheme,18,stackexchange
Position Independent Parameters to Scheme Functions,0,Scheme,18,stackexchange
Difference between Print and Display,0,Scheme,18,stackexchange
Scheme Coding Style Questions,0,Scheme,18,stackexchange
How to improve this mergesort in scheme,0.2857142857142857,Scheme,18,stackexchange
SCHEME how to input html and output it as html source,0,Scheme,18,stackexchange
Can I use Common Lisp for SICP or is Scheme the only option,0,Scheme,18,stackexchange
Simplest example of need for quotunificationquot in type inference,0,Scheme,18,stackexchange
What is the rationale behind using def and defn instead of just define,0,Scheme,18,stackexchange
Good simple algorithm for generating necklaces in Scheme,0.375,Scheme,18,stackexchange
Small SICPScheme question local state,0,Scheme,18,stackexchange
Difference between deftype in Common Lisp and Scheme,0,Scheme,18,stackexchange
Equivalent of defsetf in Scheme,0,Scheme,18,stackexchange
Simple to code secure hash function,0.3333333333333333,Scheme,18,stackexchange
Language Evaluation question Eager Vs Lazy,0.16666666666666666,Scheme,18,stackexchange
ruby method for atom in scheme,0,Scheme,18,stackexchange
I can39t find my error in this Scheme program for calculate PI,-0.16666666666666666,Scheme,18,stackexchange
Functional GLUT,0,Scheme,18,stackexchange
Creating Custom GnuCash Reports with Scheme,0,Scheme,18,stackexchange
Scheme Factorial fact l Question,0,Scheme,18,stackexchange
Is IronScheme suitable for working through SICP,0,Scheme,18,stackexchange
difference between structural recursion and accumulative recursion,0,Scheme,18,stackexchange
random number generation inside a vector,0,Scheme,18,stackexchange
Seemingly unnecessary case in the unification algorithm in SICP,0,Scheme,18,stackexchange
scheme list equivalence comparison,0,Scheme,18,stackexchange
How do I tell if the value of a variable is a symbol bound to a procedure in Scheme,0,Scheme,18,stackexchange
Function Table in Scheme using Association List,0,Scheme,18,stackexchange
Learning Scheme Macros Help me write a definesyntaxrule,0.25,Scheme,18,stackexchange
two methods of composing functions how different in efficiency,0,Scheme,18,stackexchange
Is there a fast language that supports portable continuations,0.2222222222222222,Scheme,18,stackexchange
How to enable native threads support in Bigloo Scheme in OS X,0.16666666666666666,Scheme,18,stackexchange
Scheme How To Test 2 Conditions in one Clause,0,Scheme,18,stackexchange
Scheme How to Take the first item in the List,0,Scheme,18,stackexchange
Scheme How To Return Multiple Values,0,Scheme,18,stackexchange
Lisp How to write a Higher Order Function,0,Scheme,18,stackexchange
Lists in scheme,0,Scheme,18,stackexchange
RealWorld Scheme OOP Programs,0,Scheme,18,stackexchange
Convert Byte String to Int in Scheme,0,Scheme,18,stackexchange
Does anyone use the Scheme programming language for a living,0,Scheme,18,stackexchange
Help understanding Sieve of Eratosthenes implementation,0.3333333333333333,Scheme,18,stackexchange
Solving X from linear equations in Scheme,0.14285714285714285,Scheme,18,stackexchange
What is the best Scheme implementation for sysadmin shell scripts,0.3,Scheme,18,stackexchange
scheme and if condition,0,Scheme,18,stackexchange
Embedding IronScheme in a C app,0,Scheme,18,stackexchange
What are some of the requirements that IronScheme couldn39t complete,0,Scheme,18,stackexchange
quotunfoldquot for common lisp,0,Scheme,18,stackexchange
SchemeLisp nested loops and recursion,0,Scheme,18,stackexchange
When to use values  definevalues  in Scheme,0,Scheme,18,stackexchange
How to do bitwise zerofilling right shift in Scheme,0,Scheme,18,stackexchange
SICP 131 Approximating Pi,0,Scheme,18,stackexchange
How to check for NaN in Scheme,0,Scheme,18,stackexchange
scheme and set,0,Scheme,18,stackexchange
Scheme Implementing nargument compose using fold,0,Scheme,18,stackexchange
What Lisp is better at parsing,0.3333333333333333,Scheme,18,stackexchange
How to Implement a counter for every number inside a list with Scheme,0,Scheme,18,stackexchange
Is Clojure closer to Scheme or Common Lisp from a beginner39s perspective,0,Scheme,18,stackexchange
Check string containment in Scheme,0,Scheme,18,stackexchange
Scheme  how do I modify an individual element in a list,0,Scheme,18,stackexchange
What are the differences in variable scoping between Python and Scheme,0,Scheme,18,stackexchange
Sources for learning about Scheme Macros definesyntax and syntaxrules,0,Scheme,18,stackexchange
the difference between if and cond,0,Scheme,18,stackexchange
Please refactor my macro in Scheme,0.16666666666666666,Scheme,18,stackexchange
stringsplit in DrScheme,0,Scheme,18,stackexchange
Applying a symbol as a procedure,0,Scheme,18,stackexchange
Cons of first class continuations,0,Scheme,18,stackexchange
What does this scheme function do,0,Scheme,18,stackexchange
Question about define syntax,0,Scheme,18,stackexchange
Can somebody please explain this continuation in scheme,0.125,Scheme,18,stackexchange
Is it possible to look beyond self in selfpostsfind,0,Self,18,stackexchange
Is it necessary to refer to self in yieldselfi,0,Self,18,stackexchange
Objective C  access BOOL ivar of void pointer to self,0,Self,18,stackexchange
How to call an ObjectiveC Method from a C Method,0,Self,18,stackexchange
self  Descendant in Ruby,0,Self,18,stackexchange
Confused when I see 39self39 and 39__init__39,-0.2857142857142857,Self,18,stackexchange
UIViewController won39t respond to presentModalViewController,0,Self,18,stackexchange
What side effects should one expect when method decorator replaces self,0,Self,18,stackexchange
copying functions located in instances,0,Self,18,stackexchange
Python __init__ and self confusion,0,Self,18,stackexchange
How to make PHP code work without direct calls on some kind of timer,0.14285714285714285,Self,18,stackexchange
Refering to the class itself from within a class mehod in Objective C,0,Self,18,stackexchange
passing self data into a recursive function,0,Self,18,stackexchange
Why is Self assignable in Delphi,0,Self,18,stackexchange
Consequences of assigning self,0,Self,18,stackexchange
Descendent or self selector in jQuery,0,Self,18,stackexchange
nHibernate Self Join Mapping,0.25,Self,18,stackexchange
Calling self in objective c method headers,0,Self,18,stackexchange
PHP detect if page is reloaded with PHP_SELF,0,Self,18,stackexchange
Self host WCF Windows Communication Foundation Ajax services,0,Self,18,stackexchange
How to get MYSQL to show Zero results when left joining to self eg Monthly Stats,0,Self,18,stackexchange
python and using 39self39 in methods,0,Self,18,stackexchange
Ruby class question,0,Self,18,stackexchange
Forgetting self qualifier how to catch this mistake,-0.25,Self,18,stackexchange
Joomla PHP self submitting forms,0,Self,18,stackexchange
PHP  Self form submission _SERVER39PHP_SELF39 OR actionquotquot,0,Self,18,stackexchange
Javascript use explicit selfwindow objects to improve performance,0.25,Self,18,stackexchange
Python using Self and adding methods to an object on the fly,0,Self,18,stackexchange
How to call a selfvalue in a class function definition in python,0,Self,18,stackexchange
Passing self into a constructor in python,0,Self,18,stackexchange
Catching cases of missing self when setting ivars,-0.25,Self,18,stackexchange
self signed SSL Certificates amp nginx issues,0,Self,18,stackexchange
Confused by selfquotnamequot  filename,-0.4,Self,18,stackexchange
